tweet_id,raw,clean,created_at,in_response_to
882681,@Delta appreciate your adding The Joshua Tree and Sgt Peppers Lonely Hearts Club Band to your audio offerings. Keep it up!!,appreciate your adding The Joshua Tree and Sgt Peppers Lonely Hearts Club Band to your audio offerings. Keep it up!!,Fri Oct 20 19:08:47 +0000 2017,
882689,@Delta Airport security line (including Priority/PreCheck) at SFO Terminal 1 is at a glacial standstill. Alaska terminal always much faster!,Airport security line (including Priority/PreCheck) at SFO Terminal 1 is at a glacial standstill. Alaska terminal always much faster!,Fri Oct 20 19:08:30 +0000 2017,
882691,@Delta I don’t need assistance. I’m just letting you know there are potential bugs with your website......,I don’t need assistance. I’m just letting you know there are potential bugs with your website......,Fri Oct 20 21:36:50 +0000 2017,882690
882692,@Delta Your site doesn’t accept my Amex Delta card. Amex said they sent approval code to you 11 times. Ironic a non-Delta card worked...,Your site doesn’t accept my Amex Delta card. Amex said they sent approval code to you 11 times. Ironic a non-Delta card worked...,Fri Oct 20 19:07:32 +0000 2017,
878986,@325354 @Delta That's horrendous. I was delayed for 3 hours with delta and they gave everyone a meal ticket for $10 as an appology,That's horrendous. I was delayed for 3 hours with delta and they gave everyone a meal ticket for $10 as an appology,Fri Oct 20 18:58:30 +0000 2017,878984
882926,"5 GATE CHANGES forcing all of us on 5474 to traipse all over LGA, delay after delay - this is unacceptable @Delta!","5 GATE CHANGES forcing all of us on 5474 to traipse all over LGA, delay after delay - this is unacceptable !",Tue Oct 10 00:27:52 +0000 2017,
882928,Hey @delta why am I in zone 3 if i am sitting in the first quarter of this airplane :|,Hey why am I in zone 3 if i am sitting in the first quarter of this airplane :|,Mon Oct 09 23:53:08 +0000 2017,
882930,OMH @Delta. Give Patricia on the Diamond desk a raise!!! She went way above and beyond!!!!,OMH . Give Patricia on the Diamond desk a raise!!! She went way above and beyond!!!!,Tue Oct 10 00:09:43 +0000 2017,
883368,@Delta Thank you. She tried but no luck.,Thank you. She tried but no luck.,Fri Oct 13 17:17:20 +0000 2017,883367
883369,"@Delta To be clear, my colleague was just refused access there. She will her in touch with you.","To be clear, my colleague was just refused access there. She will her in touch with you.",Fri Oct 13 17:05:41 +0000 2017,883371
883372,"@Delta I don't have it. It is more a general question. You see, if the answer is No I see no reason to remain loyal to you.","I don't have it. It is more a general question. You see, if the answer is No I see no reason to remain loyal to you.",Fri Oct 13 16:52:58 +0000 2017,883373
883376,@Delta @329766 If turkey &amp; cheese on cinnamon bagel + ice cream was served up on a cooking competition I don't think you'd get far. Right @305243?,If turkey & cheese on cinnamon bagel + ice cream was served up on a cooking competition I don't think you'd get far. Right ?,Fri Oct 13 19:54:05 +0000 2017,883375
883377,@329766 @Delta Thanks be to God that I brought my own snacks!!!,Thanks be to God that I brought my own snacks!!!,Fri Oct 13 17:06:46 +0000 2017,879450
879450,@328793 @Delta Thanks be to God,Thanks be to God,Fri Oct 13 16:46:00 +0000 2017,879449
883379,Thanks for the sweet upgrade @Delta 😘😘😗,Thanks for the sweet upgrade 😘😘😗,Fri Oct 13 16:36:11 +0000 2017,
883383,The @Delta crew of flt DL3773 rocked it today!  #Smiles &amp; #CustomerService was great.  Sweet VFR landing into @128969 #StickAndRudder,The crew of flt DL3773 rocked it today! #Smiles & #CustomerService was great. Sweet VFR landing into #StickAndRudder,Fri Oct 13 16:34:21 +0000 2017,
883385,Hey @Delta love the app update. Just one small issue - always displays the a350 (regardless the aircraft) when you go into details. FYI.,Hey love the app update. Just one small issue - always displays the a350 (regardless the aircraft) when you go into details. FYI.,Fri Oct 13 16:35:26 +0000 2017,
883387,@Delta Yes. In the middle of an existing trip.,Yes. In the middle of an existing trip.,Fri Oct 13 17:25:24 +0000 2017,883386
883388,"@Delta If I have a roundtrip already booked... and now need to take a roundtrip to another city in the middle of that trip, is that allowed?","If I have a roundtrip already booked... and now need to take a roundtrip to another city in the middle of that trip, is that allowed?",Fri Oct 13 17:03:28 +0000 2017,
883392,"Dear @Delta, @116450 responded to my Delta query before you! (lost bag, 3mo, big hassle) https://t.co/4aAoBDfaOG","Dear , responded to my Delta query before you! (lost bag, 3mo, big hassle)",Fri Oct 13 16:54:15 +0000 2017,
883394,@Delta Seriously! Now 3 delays in one morning! What number can I call? You guys are ruining my whole trip,Seriously! Now 3 delays in one morning! What number can I call? You guys are ruining my whole trip,Fri Oct 13 19:52:08 +0000 2017,883393
883395,"What the fudge @Delta! just drove 5 hrs from humboldt to fly outta sf, to get txt that my flights even more delayed! Lost my hotel . Ty 😣","What the fudge ! just drove 5 hrs from humboldt to fly outta sf, to get txt that my flights even more delayed! Lost my hotel . Ty 😣",Fri Oct 13 16:29:05 +0000 2017,
883398,"@delta flt 392 PTY-ATL help your passengers out here. App says gate 4, agents working flight changes at 20A. Confusion in PTY...","flt 392 PTY-ATL help your passengers out here. App says gate 4, agents working flight changes at 20A. Confusion in PTY...",Fri Oct 13 16:36:35 +0000 2017,
883401,"@Delta Unnacceptable. Horrible communication, if you can say any, @ gate by desk workers. Urging us to stay &amp; that flight would not be cancelled.","Unnacceptable. Horrible communication, if you can say any, @ gate by desk workers. Urging us to stay & that flight would not be cancelled.",Tue Oct 10 00:44:43 +0000 2017,883402
883402,@Delta Been sitting here ALL day. If we would have known calculation was imminent would have made other travel arrangements and been home by now.,Been sitting here ALL day. If we would have known calculation was imminent would have made other travel arrangements and been home by now.,Tue Oct 10 00:42:47 +0000 2017,883403
883405,@Delta this was from Sunday 10/1...,this was from Sunday 10/1...,Tue Oct 10 00:54:32 +0000 2017,883404
883406,@delta A flight attendant promised 15k miles due to an in flight situation but they haven’t hit my account. Should I expect them soon?,A flight attendant promised 15k miles due to an in flight situation but they haven’t hit my account. Should I expect them soon?,Tue Oct 10 00:36:35 +0000 2017,
883409,@Delta I rebooked my flight twice (original flight was from JFK) and the last flight from LGA was delayed three times.,I rebooked my flight twice (original flight was from JFK) and the last flight from LGA was delayed three times.,Tue Oct 10 14:30:35 +0000 2017,883408
883410,"@Delta when I called to ask why, a customer service representative was unable to provide a reason. Update: 7th delay.","when I called to ask why, a customer service representative was unable to provide a reason. Update: 7th delay.",Tue Oct 10 00:37:45 +0000 2017,
883478,"@SouthwestAir I fly Delta. Forced to fly SWA this weekend and was less than pleased. Check in staff sucks. Once in air, pay to DL app to pay for movie WTF","I fly Delta. Forced to fly SWA this weekend and was less than pleased. Check in staff sucks. Once in air, pay to DL app to pay for movie WTF",Fri Oct 13 17:04:25 +0000 2017,883479
883668,@Delta board the plane with no pilot and no a/c. Horrible service.,board the plane with no pilot and no a/c. Horrible service.,Fri Oct 20 19:36:49 +0000 2017,
883670,@Delta 888697 I think it is! There’s a few different reference numbers on our e ticket so let me know if that’s the right one :) thanks!,888697 I think it is! There’s a few different reference numbers on our e ticket so let me know if that’s the right one :) thanks!,Fri Oct 20 22:21:31 +0000 2017,883669
883671,@Delta  hiI’m flying with you guys on Wednesday but unable to select a vegan option for our food for the flight on your site. Can you help?,hiI’m flying with you guys on Wednesday but unable to select a vegan option for our food for the flight on your site. Can you help?,Fri Oct 20 20:05:51 +0000 2017,
883677,"@Delta ur gate agent just told me ""I'm having a bad day, stayed out too late last night. I can't help you right now!""  Excuse me?!??","ur gate agent just told me ""I'm having a bad day, stayed out too late last night. I can't help you right now!"" Excuse me?!??",Fri Oct 20 19:23:06 +0000 2017,
883681,@Delta @329845 Beginning to doubt that.,Beginning to doubt that.,Fri Oct 20 20:11:43 +0000 2017,883680
883682,"Hello @Delta! You have the worst service I’ve ever seen. Flight delayed, gate has changed 3 times now. Ridiculous!","Hello ! You have the worst service I’ve ever seen. Flight delayed, gate has changed 3 times now. Ridiculous!",Fri Oct 20 19:57:07 +0000 2017,
883898,Please add a reason why to your announcements. More than an hour long baggage delays #DL441 @Delta,Please add a reason why to your announcements. More than an hour long baggage delays #DL441,Tue Oct 10 00:52:53 +0000 2017,
884123,"Dear @Delta thank you very much for the upgrade and for the amazing service, staff and crew. Your most faithful passenger. See you! #Delta","Dear thank you very much for the upgrade and for the amazing service, staff and crew. Your most faithful passenger. See you! #Delta",Fri Oct 20 22:05:02 +0000 2017,
884131,@Delta Newark needs help in the baggage drop line. Bag drop is not for all issues.   #takingforever,Newark needs help in the baggage drop line. Bag drop is not for all issues. #takingforever,Fri Oct 20 21:57:51 +0000 2017,
884133,@Delta tsa was slow and so I got deleayed 5 Min and was at the gate at 513 and flight leave at 530 ? And I missed t ? Never flying delta,tsa was slow and so I got deleayed 5 Min and was at the gate at 513 and flight leave at 530 ? And I missed t ? Never flying delta,Fri Oct 20 21:59:01 +0000 2017,
884135,.@delta is seriously the best. Received a free upgrade AND the FA gave me headphones for free all bc I talked to them for a bit #neverunited,. is seriously the best. Received a free upgrade AND the FA gave me headphones for free all bc I talked to them for a bit #neverunited,Fri Oct 20 21:54:27 +0000 2017,
884183,why do airlines raise prices around holidays?? that’s so rude to prevent ppl (me) from seeing their family @SouthwestAir @Delta @AmericanAir,why do airlines raise prices around holidays?? that’s so rude to prevent ppl (me) from seeing their family,Fri Oct 20 21:53:42 +0000 2017,
884674,@Delta I'm trying to search 5wk flexible dates from DTW to DPS by miles not $ for 7-10 days Feb '18 Keep getting error message. Tech issue?,I'm trying to search 5wk flexible dates from DTW to DPS by miles not $ for 7-10 days Feb '18 Keep getting error message. Tech issue?,Tue Oct 10 01:12:24 +0000 2017,
884676,@Delta I need a refund. Jumped on an American Airlines flight . I'm back in NY and my flight out of Miami with you is now delayed . 11:30 pm,I need a refund. Jumped on an American Airlines flight . I'm back in NY and my flight out of Miami with you is now delayed . 11:30 pm,Tue Oct 10 01:26:35 +0000 2017,415855
885232,"@AskAmex Yes Clarissa, hoping to get my points info expedited to Delta so I could get my silver status before my next 2 trips!","Yes Clarissa, hoping to get my points info expedited to Delta so I could get my silver status before my next 2 trips!",Fri Oct 13 17:03:43 +0000 2017,885233
885234,@Delta @AskAmex Any help @Delta or @AskAmex ?,Any help or ?,Fri Oct 13 16:56:20 +0000 2017,885235
885235,@Delta Going on a few trips in the next few days and met spend for the next MQMs from my @AskAmex. Can expedite them so I can get silver?,Going on a few trips in the next few days and met spend for the next MQMs from my . Can expedite them so I can get silver?,Thu Oct 12 21:16:54 +0000 2017,
885261,Auto check-in application by @Delta#looking forward to use it#travellingisfun#✌️,Auto check-in application by #looking forward to use it#travellingisfun#✌️,Fri Oct 20 22:11:28 +0000 2017,
885263,@DELTA help in at airport and they are saying I was removed from checking and no seat available,help in at airport and they are saying I was removed from checking and no seat available,Fri Oct 20 22:09:37 +0000 2017,
